698,0
277,0
890,0
747,0
384,0
610,0
209,0
1084,0
0,0
294,0
111,0
0,0
415,0
782,0
263,0
690,0
0,0
415,0
698,0
1056,0
556,0
0,0
500,0
1011,0
23,0
799,0
183,0
990,0
550,0
829,0
574,0
0,0
571,0
809,0
391,0
465,0
212,0
906,0
1029,0
604,0
958,0
939,0
444,0
262,0
229,0
1178,1
1534,1
1287,1
1271,1
7806,1
1208,1
1600,1
1673,1
1251,1
2305,1
1345,1
1791,1
1794,1
2296,1
1398,1
1538,1
2383,1
1274,1
1600,1
1108,1
1506,1
1244,1
515,0
647,0
601,0
931,0
381,0
258,0
280,0
560,0
457,0
495,0
1016,0
408,0
878,0
102,0
784,0
827,0
861,0
498,0
886,0
616,0
937,0
40,0
189,0
355,0
297,0
547,0
670,0
247,0
327,0
888,0
374,0
726,0
426,0
195,0
765,0
926,0
692,0
291,0
585,0
303,0
204,0
495,0
747,0
243,0
947,0
605,0
219,0
1087,0
415,0
670,0
565,0
777,0
627,0
514,0
351,0
140,0
1718,1
2208,1
2058,1
4505,1
1239,1
1187,1
2733,1
5291,1
2643,1
1516,1
1391,1
1254,1
1944,1
857,0
634,0
286,0
357,0
151,0
833,0
478,0
339,0
336,0
399,0
136,0
452,0
953,0
746,0
763,0
768,0
460,0
408,0
630,0
302,0
513,0
698,0
191,0
763,0
157,0
302,0
362,0
169,0
986,0
817,0
97,0
337,0
354,0
318,0
345,0
627,0
198,0
505,0
481,0
639,0
878,0
187,0
564,0
453,0
488,0
155,0
546,0
795,0
18,0
846,0
436,0
429,0
675,0
511,0
302,0
290,0
620,0
219,0
3205,1
1469,1
1300,1
1502,1
1126,1
3834,1
3121,1
1381,1
2686,1
1456,1
2446,1
512,0
359,0
137,0
682,0
714,0
892,0
463,0
913,0
351,0
847,0
594,0
474,0
166,0
675,0
708,0
385,0
289,0
730,0
422,0
295,0
309,0
665,0
995,0
243,0
526,0
152,0
974,0
94,0
788,0
1017,0
141,0
914,0
1032,0
150,0
648,0
665,0
951,0
1081,0
253,0
346,0
647,0
419,0
672,0
672,0
471,0
343,0
1792,1
1620,1
1258,1
1408,1
1315,1
2548,1
1244,1
1656,1
1129,1
1546,1
1209,1
1839,1
1487,1
1331,1
2199,1
1838,1
14026,1
3357,1
1526,1
1274,1
1702,1
2206,1
3622,1
639,0
453,0
0,0
248,0
958,0
560,0
102,0
244,0
481,0
319,0
403,0
951,0
81,0
355,0
601,0
778,0
473,0
363,0
444,0
720,0
585,0
251,0
445,0
1046,0
597,0
422,0
211,0
358,0
176,0
282,0
504,0
901,0
255,0
270,0
526,0
422,0
1096,0
667,0
247,0
583,0
119,0
846,0
538,0
683,0
973,0
968,0
308,0
1775,1
1783,1
1462,1
1212,1
1685,1
3089,1
2076,1
1354,1
2376,1
2309,1
1432,1
1699,1
1400,1
2276,1
2373,1
3108,1
1392,1
4635,1
1211,1
1314,1
2289,1
1347,1
670,0
352,0
1006,0
182,0
858,0
950,0
307,0
729,0
762,0
1084,0
279,0
189,0
898,0
968,0
344,0
278,0
766,0
567,0
99,0
687,0
533,0
212,0
684,0
727,0
95,0
331,0
530,0
289,0
544,0
858,0
342,0
902,0
602,0
237,0
332,0
222,0
807,0
1000,0
348,0
399,0
282,0
318,0
380,0
345,0
408,0
154,0
870,0
564,0
636,0
46,0
697,0
1729,1
1604,1
2552,1
2173,1
1479,1
3274,1
1474,1
2733,1
1598,1
1608,1
2279,1
1106,1
2171,1
3183,1
1892,1
1258,1
1545,1
10357,1
215,0
141,0
325,0
1044,0
746,0
757,0
35,0
226,0
921,0
421,0
436,0
118,0
806,0
262,0
518,0
703,0
67,0
641,0
742,0
148,0
680,0
141,0
143,0
336,0
567,0
453,0
223,0
418,0
557,0
406,0
576,0
596,0
534,0
659,0
511,0
188,0
983,0
860,0
681,0
124,0
0,0
283,0
637,0
951,0
174,0
446,0
1334,1
13851,1
3401,1
9098,1
4213,1
1377,1
2068,1
1103,1
1661,1
2615,1
1560,1
2005,1
2654,1
1212,1
1198,1
2654,1
2750,1
1593,1
1523,1
2460,1
52902,1
1117,1
1318,1
499,0
867,0
129,0
200,0
114,0
596,0
398,0
162,0
1071,0
76,0
313,0
716,0
592,0
373,0
626,0
976,0
752,0
356,0
821,0
724,0
785,0
588,0
472,0
162,0
194,0
1017,0
245,0
871,0
275,0
273,0
277,0
296,0
904,0
990,0
986,0
140,0
1003,0
944,0
613,0
454,0
194,0
302,0
57,0
209,0
418,0
407,0
375,0
837,0
5297,1
1148,1
18943,1
1194,1
3383,1
1357,1
1614,1
2114,1
2369,1
2085,1
1797,1
1706,1
2017,1
1472,1
1456,1
1804,1
1802,1
1315,1
2670,1
1547,1
2419,1
49,0
556,0
487,0
251,0
408,0
742,0
0,0
689,0
799,0
667,0
444,0
478,0
301,0
447,0
466,0
540,0
880,0
430,0
107,0
497,0
932,0
411,0
945,0
497,0
987,0
900,0
628,0
675,0
1094,0
543,0
720,0
210,0
0,0
896,0
243,0
0,0
321,0
768,0
1042,0
492,0
1071,0
857,0
688,0
346,0
597,0
883,0
473,0
248,0
496,0
514,0
0,0
447,0
438,0
1166,1
2058,1
1148,1
1786,1
1408,1
6346,1
1720,1
1250,1
2374,1
1732,1
1593,1
1766,1
1466,1
1993,1
5008,1
1113,1
638,0
866,0
844,0
774,0
289,0
80,0
322,0
295,0
283,0
480,0
696,0
578,0
674,0
949,0
624,0
620,0
714,0
711,0
773,0
358,0
465,0
648,0
55,0
834,0
623,0
905,0
119,0
152,0
1029,0
975,0
379,0
708,0
280,0
872,0
843,0
364,0
162,0
90,0
354,0
936,0
473,0
505,0
514,0
444,0
822,0
631,0
1332,1
1136,1
1976,1
4171,1
5341,1
1113,1
1140,1
1450,1
2111,1
1928,1
1223,1
1320,1
3451,1
2577,1
1728,1
1386,1
1198,1
1385,1
1595,1
1235,1
1304,1
26791,1
22840,1
369,0
249,0
223,0
610,0
516,0
361,0
388,0
346,0
311,0
917,0
375,0
469,0
1090,0
41,0
434,0
982,0
1088,0
178,0
826,0
153,0
94,0
426,0
169,0
889,0
233,0
261,0
717,0
537,0
734,0
694,0
896,0
938,0
922,0
325,0
342,0
70,0
189,0
477,0
441,0
935,0
700,0
275,0
144,0
701,0
727,0
69,0
122,0
429,0
640,0
450,0
1908,1
1702,1
1722,1
1331,1
1197,1
2036,1
2830,1
1864,1
1692,1
1341,1
1108,1
1300,1
1183,1
1806,1
1760,1
2231,1
1200,1
1564,1
1147,1
288,0
633,0
739,0
1027,0
778,0
64,0
978,0
272,0
336,0
798,0
728,0
232,0
282,0
152,0
96,0
530,0
582,0
240,0
294,0
470,0
571,0
145,0
790,0
768,0
353,0
751,0
136,0
529,0
0,0
379,0
491,0
300,0
447,0
878,0
1095,0
728,0
706,0
91,0
955,0
106,0
622,0
987,0
405,0
445,0
554,0
660,0
1562,1
1985,1
2153,1
1467,1
1445,1
3076,1
1662,1
1780,1
1109,1
1159,1
1975,1
1484,1
2296,1
2181,1
1513,1
1309,1
1161,1
1709,1
1612,1
1671,1
1799,1
1131,1
2140,1
579,0
347,0
484,0
1074,0
796,0
142,0
360,0
558,0
260,0
960,0
591,0
727,0
625,0
40,0
475,0
419,0
445,0
381,0
417,0
471,0
905,0
502,0
503,0
98,0
1026,0
677,0
482,0
286,0
856,0
439,0
623,0
1033,0
1022,0
163,0
834,0
487,0
269,0
691,0
228,0
490,0
898,0
689,0
1094,0
139,0
289,0
415,0
325,0
307,0
361,0
921,0
198,0
437,0
283,0
1383,1
1196,1
1409,1
1888,1
2403,1
7593,1
1531,1
1523,1
2208,1
1254,1
1278,1
1784,1
1497,1
1679,1
1182,1
2817,1
0,0
71,0
249,0
469,0
724,0
269,0
1081,0
699,0
864,0
790,0
241,0
692,0
834,0
0,0
224,0
633,0
563,0
688,0
307,0
440,0
494,0
783,0
520,0
311,0
272,0
638,0
886,0
873,0
465,0
329,0
396,0
374,0
629,0
872,0
933,0
150,0
80,0
436,0
470,0
0,0
555,0
401,0
550,0
990,0
0,0
453,0
1136,1
1703,1
2021,1
1595,1
1124,1
1181,1
3544,1
1679,1
1362,1
1171,1
1225,1
1524,1
2274,1
1273,1
1519,1
1217,1
2966,1
1210,1
1777,1
1950,1
1791,1
1308,1
1595,1
188,0
750,0
451,0
104,0
340,0
475,0
596,0
464,0
77,0
283,0
810,0
1059,0
1067,0
1063,0
59,0
329,0
304,0
219,0
396,0
143,0
266,0
998,0
671,0
931,0
898,0
278,0
165,0
306,0
626,0
686,0
837,0
619,0
558,0
710,0
257,0
432,0
173,0
485,0
969,0
106,0
889,0
217,0
876,0
113,0
1096,0
402,0
791,0
1605,1
1652,1
4337,1
2093,1
1219,1
2021,1
1598,1
3452,1
4926,1
2841,1
1736,1
1399,1
1694,1
1930,1
1205,1
1567,1
2616,1
1651,1
1731,1
1225,1
1962,1
1417,1
363,0
737,0
259,0
699,0
603,0
401,0
529,0
734,0
600,0
496,0
184,0
315,0
631,0
874,0
464,0
905,0
801,0
511,0
728,0
235,0
887,0
808,0
759,0
589,0
1091,0
857,0
1071,0
947,0
492,0
688,0
150,0
269,0
818,0
856,0
221,0
738,0
280,0
413,0
411,0
707,0
187,0
399,0
493,0
1341,1
1131,1
3777,1
1199,1
1492,1
1688,1
1950,1
1127,1
2688,1
1879,1
1690,1
1316,1
2055,1
1276,1
2188,1
1411,1
1619,1
1888,1
1725,1
7598,1
1257,1
1676,1
1133,1
1419,1
1891,1
6593,1
967,0
164,0
719,0
183,0
797,0
385,0
1003,0
611,0
354,0
953,0
655,0
919,0
229,0
413,0
709,0
745,0
216,0
108,0
733,0
312,0
108,0
245,0
312,0
165,0
489,0
787,0
73,0
31,0
152,0
708,0
541,0
910,0
632,0
672,0
108,0
0,0
766,0
785,0
973,0
930,0
584,0
805,0
0,0
795,0
506,0
849,0
471,0
547,0
968,0
270,0
497,0
3257,1
2719,1
1171,1
1666,1
1218,1
4567,1
1208,1
1556,1
4845,1
2075,1
1367,1
1291,1
2466,1
1263,1
1682,1
1499,1
1690,1
1574,1
995,0
99,0
592,0
519,0
1097,0
809,0
590,0
655,0
794,0
345,0
456,0
890,0
273,0
261,0
223,0
652,0
375,0
597,0
218,0
210,0
941,0
413,0
233,0
116,0
404,0
435,0
314,0
405,0
140,0
380,0
837,0
623,0
928,0
364,0
27,0
555,0
301,0
323,0
544,0
442,0
540,0
946,0
640,0
371,0
402,0
632,0
712,0
515,0
868,0
175,0
1502,1
1975,1
2458,1
2046,1
3839,1
1178,1
1398,1
1382,1
1258,1
1111,1
1316,1
6073,1
1568,1
1512,1
1199,1
1788,1
1363,1
1586,1
1240,1
235,0
175,0
1052,0
477,0
0,0
758,0
113,0
456,0
334,0
531,0
442,0
671,0
1071,0
1021,0
224,0
0,0
714,0
935,0
679,0
992,0
80,0
1097,0
752,0
402,0
407,0
426,0
0,0
285,0
871,0
937,0
634,0
354,0
238,0
1080,0
453,0
333,0
199,0
310,0
984,0
0,0
0,0
1028,0
362,0
1038,0
618,0
783,0
597,0
3875,1
1156,1
1983,1
1969,1
1414,1
1366,1
1234,1
1964,1
1169,1
2240,1
1595,1
1622,1
2363,1
7402,1
1784,1
2230,1
2206,1
1555,1
2148,1
1732,1
1204,1
1324,1
520,0
910,0
640,0
53,0
417,0
730,0
135,0
460,0
87,0
356,0
296,0
861,0
816,0
452,0
165,0
1000,0
439,0
1079,0
236,0
563,0
994,0
141,0
319,0
511,0
943,0
89,0
694,0
641,0
987,0
1067,0
741,0
224,0
811,0
130,0
896,0
407,0
1063,0
315,0
771,0
303,0
269,0
19883,1
1568,1
4350,1
1991,1
1585,1
1227,1
5578,1
1101,1
1121,1
1717,1
1264,1
1444,1
2630,1
1827,1
1284,1
1557,1
1392,1
2109,1
3566,1
1313,1
2856,1
1620,1
1762,1
1282,1
1315,1
1218,1
1312,1
1187,1
805,0
485,0
107,0
663,0
266,0
1051,0
676,0
917,0
150,0
312,0
798,0
697,0
382,0
694,0
711,0
441,0
285,0
736,0
492,0
744,0
307,0
209,0
630,0
1038,0
782,0
299,0
330,0
956,0
510,0
160,0
636,0
234,0
667,0
200,0
76,0
617,0
102,0
188,0
601,0
810,0
261,0
870,0
2154,1
2717,1
1407,1
1155,1
1421,1
1164,1
1887,1
1161,1
2288,1
1611,1
1308,1
1790,1
1224,1
2054,1
1151,1
1195,1
2742,1
1353,1
1685,1
4129,1
1391,1
1308,1
1276,1
2560,1
1561,1
2386,1
1579,1
570,0
431,0
0,0
748,0
940,0
474,0
355,0
1050,0
727,0
671,0
122,0
478,0
612,0
626,0
202,0
374,0
813,0
830,0
374,0
654,0
476,0
196,0
418,0
975,0
309,0
395,0
1083,0
991,0
274,0
74,0
251,0
538,0
174,0
272,0
226,0
539,0
1071,0
882,0
448,0
373,0
663,0
544,0
798,0
342,0
598,0
985,0
1048,0
662,0
540,0
79,0
685,0
211,0
171,0
628,0
1154,1
1479,1
1813,1
1603,1
1937,1
1269,1
2007,1
10404,1
2290,1
1144,1
2296,1
1169,1
1191,1
1267,1
7051,1
484,0
580,0
334,0
286,0
532,0
561,0
518,0
427,0
886,0
821,0
856,0
1025,0
346,0
642,0
797,0
754,0
1058,0
223,0
286,0
563,0
958,0
565,0
245,0
128,0
516,0
239,0
409,0
930,0
257,0
681,0
388,0
497,0
368,0
423,0
317,0
485,0
1043,0
423,0
608,0
908,0
257,0
768,0
172,0
351,0
1099,0
1043,0
399,0
233,0
854,0
938,0
763,0
1745,1
2554,1
1638,1
2317,1
1108,1
2115,1
2346,1
1866,1
1293,1
1835,1
1462,1
4001,1
1873,1
1299,1
2156,1
1972,1
1336,1
15047,1
473,0
354,0
308,0
438,0
599,0
277,0
638,0
352,0
471,0
260,0
848,0
760,0
0,0
637,0
87,0
0,0
957,0
568,0
537,0
713,0
757,0
522,0
396,0
393,0
1061,0
370,0
1088,0
720,0
580,0
430,0
809,0
430,0
615,0
961,0
366,0
262,0
390,0
282,0
224,0
936,0
777,0
700,0
320,0
636,0
866,0
290,0
3006,1
1401,1
2319,1
1194,1
1961,1
1381,1
1945,1
1733,1
2858,1
1267,1
2183,1
2315,1
1606,1
2433,1
1319,1
1805,1
1871,1
1649,1
1450,1
1272,1
2671,1
1671,1
2159,1
925,0
0,0
554,0
707,0
499,0
483,0
665,0
318,0
576,0
500,0
82,0
579,0
1026,0
1036,0
140,0
766,0
661,0
636,0
47,0
223,0
208,0
507,0
346,0
755,0
813,0
321,0
343,0
516,0
454,0
731,0
212,0
763,0
811,0
1030,0
250,0
759,0
925,0
392,0
461,0
366,0
940,0
422,0
187,0
46,0
523,0
1413,1
1398,1
2310,1
1711,1
3855,1
2063,1
3829,1
3217,1
1588,1
4812,1
1113,1
1286,1
3941,1
1591,1
1108,1
3625,1
1375,1
1918,1
1253,1
1110,1
1302,1
1146,1
4423,1
1735,1
798,0
441,0
680,0
323,0
878,0
1090,0
853,0
957,0
308,0
775,0
393,0
236,0
190,0
0,0
765,0
0,0
619,0
560,0
258,0
573,0
398,0
813,0
659,0
153,0
1008,0
979,0
356,0
279,0
164,0
537,0
354,0
173,0
787,0
155,0
790,0
907,0
77,0
723,0
284,0
283,0
0,0
480,0
173,0
683,0
1038,0
554,0
604,0
283,0
218,0
1386,1
2159,1
3080,1
1401,1
2710,1
1460,1
1944,1
1629,1
1332,1
1169,1
1214,1
2187,1
1566,1
1720,1
1376,1
1476,1
1122,1
1193,1
2988,1
1742,1
260,0
121,0
186,0
378,0
375,0
781,0
737,0
592,0
728,0
750,0
534,0
822,0
570,0
957,0
408,0
689,0
486,0
717,0
251,0
614,0
857,0
259,0
1039,0
141,0
617,0
482,0
707,0
226,0
1021,0
257,0
919,0
94,0
902,0
374,0
1043,0
557,0
466,0
785,0
492,0
457,0
527,0
639,0
1016,0
384,0
1004,0
862,0
1234,1
1224,1
1230,1
1130,1
2921,1
1352,1
1222,1
3999,1
1430,1
1865,1
1844,1
1205,1
1505,1
2558,1
22103,1
1389,1
1394,1
1329,1
1780,1
3599,1
1408,1
1865,1
4014,1
605,0
1022,0
204,0
211,0
906,0
398,0
712,0
848,0
173,0
221,0
459,0
1049,0
541,0
179,0
886,0
993,0
1100,0
673,0
829,0
481,0
572,0
188,0
385,0
688,0
257,0
679,0
953,0
304,0
259,0
205,0
850,0
751,0
606,0
275,0
104,0
831,0
961,0
583,0
811,0
622,0
849,0
690,0
849,0
0,0
963,0
221,0
29,0
358,0
0,0
419,0
652,0
1014,0
638,0
361,0
2013,1
1381,1
2107,1
1429,1
1431,1
2241,1
1191,1
2484,1
1838,1
2164,1
2087,1
1715,1
1520,1
1792,1
1343,1
446,0
385,0
869,0
96,0
510,0
287,0
958,0
404,0
699,0
624,0
246,0
901,0
428,0
475,0
882,0
394,0
532,0
290,0
548,0
881,0
320,0
207,0
0,0
374,0
429,0
138,0
361,0
150,0
476,0
595,0
724,0
589,0
234,0
631,0
1001,0
488,0
1091,0
858,0
359,0
863,0
750,0
560,0
658,0
670,0
301,0
976,0
510,0
984,0
254,0
561,0
524,0
331,0
234,0
2273,1
1770,1
1367,1
1525,1
1808,1
1160,1
2256,1
2630,1
1773,1
1110,1
1227,1
1484,1
3064,1
1114,1
1937,1
1245,1
352,0
35,0
308,0
445,0
926,0
285,0
92,0
18,0
963,0
73,0
891,0
0,0
1080,0
694,0
249,0
709,0
710,0
0,0
672,0
521,0
671,0
347,0
212,0
564,0
1029,0
736,0
777,0
146,0
498,0
278,0
963,0
582,0
177,0
655,0
557,0
250,0
769,0
957,0
196,0
743,0
573,0
358,0
303,0
837,0
209,0
407,0
187,0
352,0
434,0
1448,1
1899,1
1205,1
1193,1
1414,1
1123,1
1991,1
1172,1
1275,1
1404,1
1988,1
2082,1
1309,1
1271,1
1600,1
2204,1
1669,1
1186,1
1754,1
1733,1
608,0
375,0
729,0
841,0
755,0
386,0
468,0
531,0
570,0
851,0
148,0
399,0
1020,0
596,0
143,0
292,0
391,0
338,0
432,0
491,0
829,0
898,0
142,0
638,0
252,0
197,0
1015,0
985,0
177,0
396,0
696,0
682,0
0,0
555,0
395,0
783,0
594,0
690,0
650,0
700,0
717,0
446,0
1024,0
1045,0
1034,0
18,0
457,0
798,0
177,0
209,0
606,0
144,0
642,0
1803,1
1812,1
1129,1
1268,1
2430,1
3866,1
1607,1
1531,1
1744,1
1899,1
1743,1
1635,1
1143,1
1831,1
1388,1
1163,1
423,0
486,0
0,0
562,0
1095,0
181,0
1025,0
478,0
259,0
945,0
392,0
756,0
513,0
359,0
330,0
736,0
207,0
916,0
1087,0
829,0
426,0
33,0
276,0
989,0
913,0
608,0
731,0
358,0
607,0
908,0
182,0
560,0
369,0
672,0
427,0
451,0
725,0
578,0
223,0
1111,1
1280,1
1655,1
2150,1
1495,1
2766,1
1210,1
1450,1
1362,1
5726,1
1404,1
1559,1
5224,1
1426,1
2183,1
1260,1
1509,1
1635,1
1168,1
1557,1
1427,1
1154,1
4019,1
1374,1
1918,1
1726,1
1620,1
1646,1
1385,1
1186,1
569,0
375,0
197,0
342,0
258,0
708,0
170,0
157,0
121,0
0,0
1057,0
25,0
864,0
0,0
326,0
523,0
492,0
137,0
345,0
187,0
571,0
565,0
303,0
216,0
623,0
242,0
404,0
249,0
515,0
432,0
129,0
499,0
941,0
216,0
706,0
690,0
787,0
975,0
1037,0
563,0
463,0
975,0
62,0
681,0
657,0
95,0
383,0
221,0
2565,1
4547,1
2120,1
2478,1
1792,1
1814,1
1124,1
2699,1
1659,1
1536,1
1167,1
1554,1
1713,1
1435,1
2032,1
1305,1
1479,1
1628,1
2115,1
1159,1
1434,1
1029,0
169,0
0,0
1074,0
501,0
895,0
220,0
746,0
88,0
555,0
303,0
378,0
462,0
839,0
187,0
218,0
963,0
837,0
607,0
0,0
197,0
198,0
359,0
619,0
625,0
356,0
989,0
945,0
805,0
952,0
417,0
478,0
798,0
1008,0
313,0
217,0
206,0
1088,0
715,0
796,0
1065,0
321,0
609,0
409,0
902,0
2094,1
1171,1
1429,1
1994,1
1372,1
1886,1
2518,1
1190,1
1153,1
1318,1
1672,1
1290,1
1670,1
1697,1
1488,1
2451,1
1847,1
1289,1
2391,1
1640,1
2011,1
1449,1
2787,1
2037,1
248,0
628,0
155,0
311,0
771,0
371,0
556,0
892,0
1053,0
45,0
780,0
588,0
270,0
284,0
633,0
469,0
866,0
994,0
496,0
693,0
115,0
361,0
969,0
435,0
936,0
596,0
326,0
1054,0
798,0
61,0
965,0
482,0
230,0
999,0
471,0
780,0
1031,0
433,0
372,0
635,0
463,0
1439,1
1715,1
1196,1
1957,1
2989,1
1246,1
1144,1
1269,1
1940,1
4482,1
1180,1
2195,1
2370,1
1225,1
1236,1
1112,1
1124,1
1478,1
1517,1
1130,1
2182,1
1191,1
1117,1
1710,1
1406,1
1815,1
1196,1
2001,1
283,0
654,0
500,0
586,0
276,0
588,0
551,0
191,0
829,0
141,0
379,0
415,0
88,0
1065,0
539,0
236,0
528,0
1098,0
788,0
678,0
446,0
202,0
471,0
856,0
1055,0
303,0
0,0
963,0
88,0
917,0
360,0
344,0
152,0
599,0
262,0
648,0
592,0
97,0
448,0
44,0
439,0
603,0
746,0
1091,0
1078,0
1238,1
5455,1
2482,1
2225,1
1156,1
1156,1
1297,1
1938,1
1747,1
2294,1
1237,1
4407,1
1719,1
5850,1
1743,1
1715,1
4452,1
1418,1
1910,1
1870,1
1130,1
1370,1
5728,1
2902,1
870,0
985,0
966,0
502,0
741,0
580,0
792,0
349,0
778,0
664,0
1010,0
0,0
65,0
900,0
558,0
630,0
884,0
444,0
216,0
557,0
813,0
156,0
227,0
367,0
411,0
432,0
555,0
394,0
821,0
935,0
272,0
286,0
472,0
747,0
898,0
1011,0
291,0
834,0
505,0
641,0
434,0
248,0
192,0
229,0
906,0
690,0
483,0
519,0
278,0
791,0
1242,1
3157,1
1452,1
1532,1
1962,1
2938,1
1964,1
1115,1
3892,1
1109,1
1182,1
1528,1
1342,1
1164,1
1344,1
1545,1
3933,1
1505,1
1184,1
505,0
519,0
741,0
310,0
204,0
481,0
1066,0
1035,0
135,0
262,0
382,0
613,0
777,0
149,0
137,0
0,0
592,0
663,0
959,0
431,0
388,0
111,0
249,0
252,0
0,0
1095,0
1063,0
497,0
848,0
251,0
898,0
387,0
820,0
512,0
1075,0
936,0
755,0
694,0
926,0
863,0
849,0
792,0
7775,1
1664,1
1277,1
1192,1
2080,1
1285,1
1873,1
1347,1
1909,1
2627,1
1642,1
2215,1
1199,1
3413,1
2460,1
1468,1
1753,1
1707,1
2275,1
2296,1
1458,1
4597,1
1801,1
1756,1
2246,1
1364,1
1922,1
689,0
566,0
674,0
415,0
511,0
508,0
910,0
536,0
991,0
493,0
983,0
787,0
581,0
244,0
675,0
869,0
215,0
327,0
282,0
953,0
545,0
642,0
570,0
584,0
507,0
1028,0
536,0
204,0
440,0
361,0
454,0
303,0
281,0
807,0
495,0
114,0
664,0
908,0
501,0
534,0
817,0
1058,0
1033,0
705,0
615,0
1257,1
1205,1
1298,1
1746,1
1958,1
2199,1
2162,1
1500,1
1158,1
1336,1
3148,1
3436,1
1378,1
1242,1
1711,1
3602,1
1702,1
1177,1
4923,1
1527,1
1276,1
2552,1
1724,1
4448,1
631,0
938,0
0,0
592,0
101,0
820,0
287,0
820,0
371,0
658,0
1035,0
811,0
55,0
298,0
567,0
175,0
914,0
543,0
668,0
547,0
826,0
539,0
763,0
881,0
440,0
729,0
241,0
467,0
127,0
540,0
710,0
372,0
902,0
611,0
627,0
466,0
894,0
663,0
688,0
873,0
153,0
548,0
566,0
47,0
615,0
1069,0
545,0
1493,1
1229,1
1433,1
2626,1
1287,1
2391,1
1875,1
2722,1
1278,1
1548,1
2368,1
1216,1
2283,1
1602,1
2120,1
1421,1
1597,1
1202,1
1483,1
2309,1
1416,1
2221,1
870,0
722,0
842,0
305,0
388,0
94,0
697,0
110,0
257,0
654,0
311,0
495,0
719,0
391,0
706,0
982,0
135,0
598,0
758,0
218,0
664,0
425,0
141,0
358,0
571,0
426,0
878,0
76,0
831,0
916,0
712,0
46,0
483,0
304,0
290,0
549,0
292,0
312,0
890,0
246,0
853,0
627,0
643,0
131,0
328,0
987,0
939,0
534,0
999,0
277,0
